"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q3","Q3-2005",,,"0","Units",,,425.5286,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q4","Q4-2005",,,"0","Units",,,430.4793,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q1","Q1-2006",,,"0","Units",,,410.5212,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q2","Q2-2006",,,"0","Units",,,412.36,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q3","Q3-2006",,,"0","Units",,,415.6256,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q4","Q4-2006",,,"0","Units",,,443.5932,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q1","Q1-2007",,,"0","Units",,,448.7491,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q2","Q2-2007",,,"0","Units",,,446.6211,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q3","Q3-2007",,,"0","Units",,,439.5622,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q4","Q4-2007",,,"0","Units",,,427.6677,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q1","Q1-2008",,,"0","Units",,,407.022,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q2","Q2-2008",,,"0","Units",,,412.7995,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q3","Q3-2008",,,"0","Units",,,426.4153,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q4","Q4-2008",,,"0","Units",,,425.5631,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q1","Q1-2009",,,"0","Units",,,470.8687,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q2","Q2-2009",,,"0","Units",,,509.8046,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q3","Q3-2009",,,"0","Units",,,541.0165,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q4","Q4-2009",,,"0","Units",,,548.1102,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q1","Q1-2010",,,"0","Units",,,564.4161,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q2","Q2-2010",,,"0","Units",,,594.7143,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q3","Q3-2010",,,"0","Units",,,603.9045,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q4","Q4-2010",,,"0","Units",,,602.0651,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q1","Q1-2011",,,"0","Units",,,651.8162,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q2","Q2-2011",,,"0","Units",,,675.004,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q3","Q3-2011",,,"0","Units",,,684.711,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q4","Q4-2011",,,"0","Units",,,741.0688,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q1","Q1-2012",,,"0","Units",,,769.6014,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q2","Q2-2012",,,"0","Units",,,822.8183,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q3","Q3-2012",,,"0","Units",,,861.6613,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q4","Q4-2012",,,"0","Units",,,888.919,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q1","Q1-2013",,,"0","Units",,,894.4713,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q2","Q2-2013",,,"0","Units",,,888.9235,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q3","Q3-2013",,,"0","Units",,,835.5352,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q4","Q4-2013",,,"0","Units",,,801.97,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q1","Q1-2014",,,"0","Units",,,759.7287,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q2","Q2-2014",,,"0","Units",,,750.0438,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q3","Q3-2014",,,"0","Units",,,701.6014,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q4","Q4-2014",,,"0","Units",,,692.8261,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015",,,"0","Units",,,686.0173,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015",,,"0","Units",,,640.2149,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015",,,"0","Units",,,630.5394,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015",,,"0","Units",,,629.2284,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016",,,"0","Units",,,615.4542,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016",,,"0","Units",,,578.0125,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016",,,"0","Units",,,559.426,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016",,,"0","Units",,,539.2073,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q1","Q1-2017",,,"0","Units",,,503.8347,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q2","Q2-2017",,,"0","Units",,,477.3239,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q3","Q3-2017",,,"0","Units",,,450.9905,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q4","Q4-2017",,,"0","Units",,,418.9509,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q1","Q1-2018",,,"0","Units",,,394.4751,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q2","Q2-2018",,,"0","Units",,,364.4247,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q3","Q3-2018",,,"0","Units",,,358.1659,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q4","Q4-2018",,,"0","Units",,,346.6344,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q1","Q1-2019",,,"0","Units",,,339.9195,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q2","Q2-2019",,,"0","Units",,,340.4261,,
"PRT","Portugal","LFUNTTTT","Unemployed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q3","Q3-2019",,,"0","Units",,,328.3342,,
"SVK","Slovak Republic","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q1","Q1-2000",,,"0","Units",,,2103.233,,
"SVK","Slovak Republic","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q2","Q2-2000",,,"0","Units",,,2094.009,,
"SVK","Slovak Republic","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q3","Q3-2000",,,"0","Units",,,2098.23,,
"SVK","Slovak Republic","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q4","Q4-2000",,,"0","Units",,,2111.127,,
"SVK","Slovak Republic","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q1","Q1-2001",,,"0","Units",,,2114.325,,
"SVK","Slovak Republic","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q2","Q2-2001",,,"0","Units",,,2124.245,,
"SVK","Slovak Republic","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q3","Q3-2001",,,"0","Units",,,2125.882,,
"SVK","Slovak Republic","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q4","Q4-2001",,,"0","Units",,,2119.948,,
"SVK","Slovak Republic","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q1","Q1-2002",,,"0","Units",,,2116.27,,
"SVK","Slovak Republic","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q2","Q2-2002",,,"0","Units",,,2115.758,,
"SVK","Slovak Republic","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q3","Q3-2002",,,"0","Units",,,2123.839,,
"SVK","Slovak Republic","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q4","Q4-2002",,,"0","Units",,,2137.234,,
"SVK","Slovak Republic","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q1","Q1-2003",,,"0","Units",,,2150.493,,
"SVK","Slovak Republic","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q2","Q2-2003",,,"0","Units",,,2168.997,,
"SVK","Slovak Republic","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q3","Q3-2003",,,"0","Units",,,2165.558,,
